DISTRICT,Type,A24,A5P,MH,SFA,SFD,GQ
13067030327,Town,0,0,0,0,0,0
13067031205,Metropolitan,0,1865.6,0,1059.2,10740.8,0
13067031205,Rural,0,0,0,0,0,0
13067030328,Town,0,0,0,0,0,0
13067031206,Metropolitan,0,1660.8,0,889.6,4246.4,0
13067031206,Rural,0,0,0,0,0,0
13067031207,Metropolitan,0,2273.6,0,0,9249.6,0
13067030329,Town,0,0,0,0,0,0
13067031207,Rural,0,0,0,0,0,0
13067031208,Metropolitan,0,1060.8,0,300.8,1934.4,0
13067031208,Rural,0,0,0,0,0,0
13067030330,Town,0,0,0,0,0,0
13067031209,Metropolitan,0,432,0,0,4488,0
13067031209,Rural,0,0,0,0,0,0
13067030331,Town,0,0,0,0,0,0
13067031211,Metropolitan,0,0,0,0,3572.8,0
13067031211,Rural,0,0,0,0,0,0
13067031212,Metropolitan,0,1737.6,0,532.8,5392,0
13067030332,Town,0,0,0,0,0,0
13067031212,Rural,0,0,0,0,0,0
13067031306,Metropolitan,0,475.2,0,0,2859.2,0
13067031306,Rural,0,0,0,0,0,0
13067030333,Town,0,0,0,0,0,0
13067031307,Metropolitan,0,944,0,123.2,7529.6,0
13067031307,Rural,0,0,0,0,0,0
13067030334,Town,0,0,0,0,0,0
13067031308,Metropolitan,0,0,0,0,0,0
13067031308,Rural,0,0,0,0,0,0
13067031309,Metropolitan,0,0,0,0,617.6,0
13067030335,Town,0,0,0,0,0,0
13067031309,Rural,0,0,0,0,0,0
13067031310,Metropolitan,0,414.4,0,248,768,0
13067031310,Rural,0,0,0,0,0,0
13067030336,Town,0,0,0,0,0,0
13067031311,Metropolitan,0,668.8,0,392,1449.6,0
13067031311,Rural,0,0,0,0,0,0
13067030337,Town,0,0,0,0,0,0
13067031312,Metropolitan,0,2502.4,0,326.4,6091.2,0
13067031312,Rural,0,0,0,0,0,0
13067031313,Metropolitan,0,1625.6,0,0,921.6,0
13067030339,Town,0,0,0,0,0,0
13067031313,Rural,0,0,0,0,0,0
13067031404,Metropolitan,0,3969.6,0,0,2798.4,0
13067031404,Rural,0,0,0,0,0,0
13067030340,Town,0,0,0,0,0,0
13067031405,Metropolitan,0,5761.6,0,0,9475.2,0
13067031405,Rural,0,0,0,0,0,0
13067030341,Town,0,0,0,0,0,0
13067031406,Metropolitan,0,6088,0,958.4,6561.6,0
13067031406,Rural,0,0,0,0,0,0
13067031408,Metropolitan,0,5376,0,408,15123.2,0
13067030342,Town,0,0,0,0,0,0
13067031408,Rural,0,0,0,0,0,0
13067031409,Metropolitan,0,1334.4,0,316.8,14988.8,0
13067031409,Rural,0,0,0,0,0,0
13067030343,Town,0,0,0,0,0,0
13067031503,Metropolitan,0,400,0,0,1531.2,0
13067031503,Rural,0,0,0,0,0,0
13067030344,Town,0,0,0,0,0,0
13067031505,Metropolitan,0,0,0,123.2,3518.4,0
13067031505,Rural,0,0,0,0,0,0
13067031506,Metropolitan,0,1134.4,0,880,8649.6,0
13067030345,Town,0,0,0,0,0,0
13067031506,Rural,0,0,0,0,0,0
13067031507,Metropolitan,0,1880,0,0,329.6,0
13067031507,Rural,0,0,0,0,0,0
13067030405,Town,0,0,0,0,0,0
13067031508,Metropolitan,0,0,0,304,3454.4,0
13067031508,Rural,0,0,0,0,0,0
13067030407,Town,0,0,0,0,0,0
13067031509,Metropolitan,0,4467.2,0,662.4,2241.6,0
13067031509,Rural,0,0,0,0,0,0
13077170100,Metropolitan,0,3256,0,731.2,10980.8,0
13067030408,Town,0,0,0,0,0,0
13077170100,Rural,0,0,0,0,0,0
13077170200,Metropolitan,0,4708.8,0,699.2,4798.4,0
13077170200,Rural,0,0,0,0,0,0
13067030409,Town,0,0,0,0,0,0
13077170303,Metropolitan,0,310.4,0,0,6883.2,0
13077170303,Rural,0,0,0,0,0,0
13067030410,Town,0,0,0,0,0,0
13077170304,Metropolitan,0,2244.8,0,700.8,2867.2,0
13077170304,Rural,0,0,0,0,0,0
13077170305,Metropolitan,0,579.2,0,372.8,1644.8,0
13067030411,Town,0,0,0,0,0,0
13077170305,Rural,0,0,0,0,0,0
13077170306,Metropolitan,0,0,0,0,1403.2,0
13077170306,Rural,0,0,0,0,0,0
13067030412,Town,0,0,0,0,0,0
13077170402,Metropolitan,0,3425.6,0,123.2,2505.6,0
13077170402,Rural,0,0,0,0,0,0
13067030413,Town,0,0,0,0,0,0
13077170403,Metropolitan,0,2689.6,0,0,2619.2,0
13077170403,Rural,0,0,0,0,0,0
13077170404,Metropolitan,0,0,0,0,569.6,0
13067030414,Town,0,0,0,0,0,0
13077170404,Rural,0,0,0,0,0,0
13077170405,Metropolitan,0,1366.4,0,329.6,4166.4,0
13077170405,Rural,0,0,0,0,0,0
13067030502,Town,0,0,0,0,0,0
13077170406,Metropolitan,0,1347.2,0,484.8,696,0
13077170406,Rural,0,0,0,0,0,0
13067030504,Town,0,0,0,0,0,0
13077170501,Metropolitan,0,0,0,0,3281.6,0
13077170501,Rural,0,0,0,0,0,0
13077170502,Metropolitan,0,448,0,0,2209.6,0
13067030505,Town,0,0,0,0,0,0
13077170502,Rural,0,0,0,0,0,0
13077170503,Metropolitan,0,425.6,0,0,444.8,0
13077170503,Rural,0,0,0,0,0,0
13067030506,Town,0,0,0,0,0,0
13077170601,Metropolitan,0,1028.8,0,411.2,9926.4,0
13077170601,Rural,0,0,0,0,0,0
13067030507,Town,0,0,0,0,0,0
13077170602,Metropolitan,0,0,0,0,0,0
13077170602,Rural,0,0,0,0,0,0
13077170603,Metropolitan,0,4337.6,0,788.8,5571.2,0
13067030601,Town,0,0,0,0,0,0
13077170603,Rural,0,0,0,0,0,0
13077170700,Metropolitan,0,590.4,0,225.6,7243.2,0
13077170700,Rural,0,0,0,0,0,0
13067030602,Town,0,0,0,0,0,0
13077170801,Metropolitan,0,0,0,475.2,5118.4,0
13077170801,Rural,0,0,0,0,0,0
13067030700,Town,0,0,0,0,0,0
13077170802,Metropolitan,0,2433.6,0,448,2433.6,0
13077170802,Rural,0,0,0,0,0,0
13089020100,Metropolitan,0,0,0,0,2003.2,0
13067030800,Town,0,0,0,0,0,0
13089020100,Rural,0,0,0,0,0,0
13089020200,Metropolitan,0,2352,0,0,0,0
13089020200,Rural,0,0,0,0,0,0
13067030901,Town,0,0,0,0,0,0
13089020300,Metropolitan,0,771.2,0,0,1372.8,0
13089020300,Rural,0,0,0,0,0,0
13067030902,Town,0,0,0,0,0,0
13089020400,Metropolitan,0,0,0,0,5510.4,0
13089020400,Rural,0,0,0,0,0,0
13089020500,Metropolitan,0,1097.6,0,0,969.6,0
13067030904,Town,0,0,0,0,0,0
13089020500,Rural,0,0,0,0,0,0
13089020600,Metropolitan,0,776,0,1555.2,3923.2,0
13089020600,Rural,0,0,0,0,0,0
13067030905,Town,0,0,0,0,0,0
13089020700,Metropolitan,0,0,0,0,544,0
13089020700,Rural,0,0,0,0,0,0
13067031001,Town,0,0,0,0,0,0
13089020801,Metropolitan,0,0,0,422.4,1508.8,0
13089020801,Rural,0,0,0,0,0,0
13089020802,Metropolitan,0,0,0,0,3782.4,0
13067031002,Town,0,0,0,0,0,0
13089020802,Rural,0,0,0,0,0,0
13089020900,Metropolitan,0,937.6,0,0,1081.6,0
13089020900,Rural,0,0,0,0,0,0
13067031004,Town,0,0,0,0,0,0
13089021101,Metropolitan,0,0,0,536,1449.6,0
13089021101,Rural,0,0,0,0,0,0
13067031005,Town,0,0,0,0,0,0
13089021102,Metropolitan,0,0,0,0,208,0
13089021102,Rural,0,0,0,0,0,0
13089021202,Metropolitan,0,2116.8,0,233.6,5814.4,0
13067031101,Town,0,0,0,0,0,0
13089021202,Rural,0,0,0,0,0,0
13089021204,Metropolitan,0,0,0,0,1278.4,0
13089021204,Rural,0,0,0,0,0,0
13067031106,Town,0,0,0,0,0,0
13089021208,Metropolitan,0,1771.2,0,0,4352,0
13089021208,Rural,0,0,0,0,0,0
13067031108,Town,0,0,0,0,0,0
13089021209,Metropolitan,0,0,0,147.2,5502.4,0
13089021209,Rural,0,0,0,0,0,0
13089021210,Metropolitan,0,0,0,0,3971.2,0
13067031110,Town,0,0,0,0,0,0
13089021210,Rural,0,0,0,0,0,0
13089021211,Metropolitan,0,444.8,0,0,552,0
13089021211,Rural,0,0,0,0,0,0
13067031111,Town,0,0,0,0,0,0
13089021213,Metropolitan,0,206.4,0,248,1291.2,0
13089021213,Rural,0,0,0,0,0,0
13067031112,Town,0,0,0,0,0,0
13089021214,Metropolitan,0,0,0,0,1560,0
13089021214,Rural,0,0,0,0,0,0
13089021215,Metropolitan,0,1411.2,0,1580.8,4457.6,0
13067031113,Town,0,0,0,0,0,0
13089021215,Rural,0,0,0,0,0,0
13089021216,Metropolitan,0,1596.8,0,307.2,2433.6,0
13089021216,Rural,0,0,0,0,0,0
13067031114,Town,0,0,0,0,0,0
13089021217,Metropolitan,0,0,0,0,3544,0
13089021217,Rural,0,0,0,0,0,0
13067031115,Town,0,0,0,0,0,0
13089021218,Metropolitan,0,0,0,0,1017.6,0
13089021218,Rural,0,0,0,0,0,0
13089021301,Metropolitan,0,1363.2,0,856,7214.4,0
13067031116,Town,0,0,0,0,0,0
13089021301,Rural,0,0,0,0,0,0
13089021303,Metropolitan,0,2076.8,0,0,4972.8,0
13089021303,Rural,0,0,0,0,0,0
13067031117,Town,0,0,0,0,0,0
13089021305,Metropolitan,0,0,0,0,0,0
13089021305,Rural,0,0,0,0,0,0
13067031118,Town,0,0,0,0,0,0
13089021306,Metropolitan,0,0,0,0,0,0
13089021306,Rural,0,0,0,0,0,0
13089021307,Metropolitan,0,0,0,411.2,1099.2,0
13067031205,Town,0,0,0,0,0,0
13089021307,Rural,0,0,0,0,0,0
13089021308,Metropolitan,0,0,0,0,3068.8,0
13089021308,Rural,0,0,0,0,0,0
13067031206,Town,0,0,0,0,0,0
13089021405,Metropolitan,0,481.6,0,0,4412.8,0
13089021405,Rural,0,0,0,0,0,0
13067031207,Town,0,0,0,0,0,0
13089021409,Metropolitan,0,0,0,0,0,0
13089021409,Rural,0,0,0,0,0,0
13089021410,Metropolitan,0,0,0,259.2,6561.6,0
13067031208,Town,0,0,0,0,0,0
13089021410,Rural,0,0,0,0,0,0
13089021411,Metropolitan,0,1268.8,0,913.6,3216,0
13089021411,Rural,0,0,0,0,0,0
13067031209,Town,0,0,0,0,0,0
13089021412,Metropolitan,0,0,0,0,3521.6,0
13089021412,Rural,0,0,0,0,0,0
13067031211,Town,0,0,0,0,0,0
13089021413,Metropolitan,0,0,0,0,0,0
13089021413,Rural,0,0,0,0,0,0
13089021414,Metropolitan,0,998.4,0,244.8,1224,0
13067031212,Town,0,0,0,0,0,0
13089021414,Rural,0,0,0,0,0,0
13089021415,Metropolitan,0,611.2,0,0,310.4,0
13089021415,Rural,0,0,0,0,0,0
13067031306,Town,0,0,0,0,0,0
13089021416,Metropolitan,0,0,0,0,0,0
13089021416,Rural,0,0,0,0,0,0
13067031307,Town,0,0,0,0,0,0
13089021417,Metropolitan,0,1334.4,0,0,4088,0
13089021417,Rural,0,0,0,0,0,0
13089021502,Metropolitan,0,0,0,0,2145.6,0
13067031308,Town,0,0,0,0,0,0
13089021502,Rural,0,0,0,0,0,0
13089021503,Metropolitan,0,0,0,0,0,0
13089021503,Rural,0,0,0,0,0,0
13067031309,Town,0,0,0,0,0,0
13089021504,Metropolitan,0,0,0,571.2,2600,0
13089021504,Rural,0,0,0,0,0,0
13067031310,Town,0,0,0,0,0,0
13089021602,Metropolitan,0,456,0,0,1243.2,0
13089021602,Rural,0,0,0,0,0,0
13089021603,Metropolitan,0,2043.2,0,0,4124.8,0
13067031311,Town,0,0,0,0,0,0
13089021603,Rural,0,0,0,0,0,0
13089021604,Metropolitan,0,617.6,0,236.8,3459.2,0
13089021604,Rural,0,0,0,0,0,0
13067031312,Town,0,0,0,0,0,0
13089021605,Metropolitan,0,996.8,0,0,2067.2,0
13089021605,Rural,0,0,0,0,0,0
13067031313,Town,0,0,0,0,0,0
13089021703,Metropolitan,0,0,0,0,4515.2,0
13089021703,Rural,0,0,0,0,0,0
13089021704,Metropolitan,0,0,0,0,2617.6,0
13067031404,Town,0,0,0,0,0,0
13089021704,Rural,0,0,0,0,0,0
13089021705,Metropolitan,0,465.6,0,232,2668.8,0
13089021705,Rural,0,0,0,0,0,0
13067031405,Town,0,0,0,0,0,0
13089021706,Metropolitan,0,1104,0,1004.8,5635.2,0
13089021706,Rural,0,0,0,0,0,0
13067031406,Town,0,0,0,0,0,0
13089021805,Metropolitan,0,0,0,0,1628.8,0
13089021805,Rural,0,0,0,0,0,0
13089021806,Metropolitan,0,0,0,528,1947.2,0
13067031408,Town,0,0,0,0,0,0
13089021806,Rural,0,0,0,0,0,0
13089021808,Metropolitan,0,0,0,0,0,0
13089021808,Rural,0,0,0,0,0,0
13067031409,Town,0,0,0,0,0,0
13089021809,Metropolitan,0,560,0,0,881.6,0
13089021809,Rural,0,0,0,0,0,0
13067031503,Town,0,0,0,0,0,0
13089021810,Metropolitan,0,0,0,0,0,0
13089021810,Rural,0,0,0,0,0,0
13089021812,Metropolitan,0,0,0,0,0,0
13067031505,Town,0,0,0,0,0,0
13089021812,Rural,0,0,0,0,0,0
13089021813,Metropolitan,0,0,0,0,0,0
13089021813,Rural,0,0,0,0,0,0
13067031506,Town,0,0,0,0,0,0
13089021814,Metropolitan,0,0,0,134.4,0,0
13089021814,Rural,0,0,0,0,0,0
13067031507,Town,0,0,0,0,0,0
13089021906,Metropolitan,0,0,0,0,0,0
13089021906,Rural,0,0,0,0,0,0
13089021907,Metropolitan,0,0,0,0,438.4,0
13067031508,Town,0,0,0,0,0,0
13089021907,Rural,0,0,0,0,0,0
13089021908,Metropolitan,0,0,0,0,0,0
13089021908,Rural,0,0,0,0,0,0
13067031509,Town,0,0,0,0,0,0
13089021909,Metropolitan,0,0,0,0,2814.4,0
13089021909,Rural,0,0,0,0,0,0
13077170100,Town,0,0,0,0,0,0
13089021910,Metropolitan,0,416,0,0,3902.4,0
13089021910,Rural,0,0,0,0,0,0
13089021911,Metropolitan,0,0,0,0,0,0
13077170200,Town,0,0,0,0,0,0
13089021911,Rural,0,0,0,0,0,0
13089021912,Metropolitan,0,0,0,0,502.4,0
13089021912,Rural,0,0,0,0,0,0
13077170303,Town,0,0,0,0,0,0
13089021913,Metropolitan,0,0,0,286.4,2945.6,0
13089021913,Rural,0,0,0,0,0,0
13077170304,Town,0,0,0,0,0,0
13089022001,Metropolitan,0,0,0,296,4667.2,0
13089022001,Rural,0,0,0,0,0,0
13089022004,Metropolitan,0,0,0,0,5683.2,0
13077170305,Town,0,0,0,0,0,0
13089022004,Rural,0,0,0,0,0,0
13089022005,Metropolitan,0,699.2,0,241.6,4041.6,0
13089022005,Rural,0,0,0,0,0,0
13077170306,Town,0,0,0,0,0,0
13089022007,Metropolitan,0,0,0,0,0,0
13089022007,Rural,0,0,0,0,0,0
13077170402,Town,0,0,0,0,0,0
13089022008,Metropolitan,0,0,564.8,0,1219.2,0
13089022008,Rural,0,0,0,0,0,0
13089022009,Metropolitan,0,0,0,0,0,0
13077170403,Town,0,0,0,0,0,0
13089022009,Rural,0,0,0,0,0,0
13089022010,Metropolitan,0,0,0,0,5259.2,0
13089022010,Rural,0,0,0,0,0,0
13077170404,Town,0,0,0,0,0,0
13089022100,Metropolitan,0,0,0,286.4,1371.2,0
13089022100,Rural,0,0,0,0,0,0
13077170405,Town,0,0,0,0,0,0
13089022203,Metropolitan,0,404.8,0,768,958.4,0
13089022203,Rural,0,0,0,0,0,0
13089022204,Metropolitan,0,232,0,201.6,768,0
13077170406,Town,0,0,0,0,0,0
13089022204,Rural,0,0,0,0,0,0
13089022301,Metropolitan,0,0,0,588.8,10246.4,0
13089022301,Rural,0,0,0,0,0,0
13077170501,Town,0,0,0,0,0,0
13089022302,Metropolitan,0,0,0,0,3841.6,0
13089022302,Rural,0,0,0,0,0,0
13077170502,Town,0,0,0,0,0,0
13089022401,Metropolitan,0,0,0,0,5105.6,0
13089022401,Rural,0,0,0,0,0,0
13089022402,Metropolitan,0,414.4,0,0,12475.2,0
13077170503,Town,0,0,0,0,0,0
13089022402,Rural,0,0,0,0,0,0
13089022403,Metropolitan,0,0,0,0,4969.6,0
13089022403,Rural,0,0,0,0,0,0
13077170601,Town,0,0,0,0,0,0
13089022500,Metropolitan,0,0,0,0,8534.4,0
13089022500,Rural,0,0,0,0,0,0
13077170602,Town,0,0,0,0,0,0
13089022600,Metropolitan,0,0,0,0,11561.6,0
13089022600,Rural,0,0,0,0,0,0
13089022700,Metropolitan,0,0,0,841.6,5760,0
13077170603,Town,0,0,0,0,0,0
13089022700,Rural,0,0,0,0,0,0
13089022800,Metropolitan,0,926.4,0,662.4,0,0
13089022800,Rural,0,0,0,0,0,0
13077170700,Town,0,0,0,0,0,0
13089022900,Metropolitan,0,0,0,0,584,0
13089022900,Rural,0,0,0,0,0,0
13077170801,Town,0,0,0,0,0,0
13089023000,Metropolitan,0,0,0,0,1529.6,0
13089023000,Rural,0,0,0,0,0,0
13089023101,Metropolitan,0,0,0,0,1552,0
13077170802,Town,0,0,0,0,0,0
13089023101,Rural,0,0,0,0,0,0
13089023102,Metropolitan,0,0,0,0,406.4,0
13089023102,Rural,0,0,0,0,0,0
13089020100,Town,0,0,0,0,0,0
13089023107,Metropolitan,0,334.4,0,571.2,1780.8,0
13089023107,Rural,0,0,0,0,0,0
13089020200,Town,0,0,0,0,0,0
13089023108,Metropolitan,0,0,0,0,2299.2,0
13089023108,Rural,0,0,0,0,0,0
13089023111,Metropolitan,0,0,0,0,1568,0
13089020300,Town,0,0,0,0,0,0
13089023111,Rural,0,0,0,0,0,0
13089023112,Metropolitan,0,512,0,0,2587.2,0
13089023112,Rural,0,0,0,0,0,0
13089020400,Town,0,0,0,0,0,0
13089023113,Metropolitan,0,0,0,0,0,0
13089023113,Rural,0,0,0,0,0,0
13089020500,Town,0,0,0,0,0,0
13089023114,Metropolitan,0,0,0,0,3100.8,0
13089023114,Rural,0,0,0,0,0,0
13089023115,Metropolitan,0,0,0,0,851.2,0
13089020600,Town,0,0,0,0,0,0
13089023115,Rural,0,0,0,0,0,0
13089023204,Metropolitan,0,0,0,216,2472,0
13089023204,Rural,0,0,0,0,0,0
13089020700,Town,0,0,0,0,0,0
13089023206,Metropolitan,0,0,0,0,5817.6,0
13089023206,Rural,0,0,0,0,0,0
13089020801,Town,0,0,0,0,0,0
13089023208,Metropolitan,0,0,0,155.2,662.4,0
13089023208,Rural,0,0,0,0,0,0
13089023209,Metropolitan,0,553.6,0,209.6,3430.4,0
13089020802,Town,0,0,0,0,0,0
13089023209,Rural,0,0,0,0,0,0
13089023210,Metropolitan,0,2126.4,0,172.8,1715.2,0
13089023210,Rural,0,0,0,0,0,0
13089020900,Town,0,0,0,0,0,0
13089023211,Metropolitan,0,0,0,360,3020.8,0
13089023211,Rural,0,0,0,0,0,0
13089021101,Town,0,0,0,0,0,0
13089023212,Metropolitan,0,0,0,0,3667.2,0
13089023212,Rural,0,0,0,0,0,0
13089023213,Metropolitan,0,0,0,0,1464,0
13089021102,Town,0,0,0,0,0,0
13089023213,Rural,0,0,0,0,0,0
13089023214,Metropolitan,0,0,0,0,1444.8,0
13089023214,Rural,0,0,0,0,0,0
13089021202,Town,0,0,0,0,0,0
13089023303,Metropolitan,0,0,0,0,7468.8,0
13089023303,Rural,0,0,0,0,0,0
13089021204,Town,0,0,0,0,0,0
13089023306,Metropolitan,0,0,0,0,8894.4,0
13089023306,Rural,0,0,0,0,0,0
13089023309,Metropolitan,0,0,0,0,2209.6,0
13089021208,Town,0,0,0,0,0,0
13089023309,Rural,0,0,0,0,0,0
13089023310,Metropolitan,0,0,0,0,1355.2,0
13089023310,Rural,0,0,0,0,0,0
13089021209,Town,0,0,0,0,0,0
13089023311,Metropolitan,0,0,0,512,2462.4,0
13089023311,Rural,0,0,0,0,0,0
13089021210,Town,0,0,0,0,0,0
13089023312,Metropolitan,0,0,0,0,4246.4,0
13089023312,Rural,0,0,0,0,0,0
13089023313,Metropolitan,0,0,0,406.4,2897.6,0
13089021211,Town,0,0,0,0,0,0
13089023313,Rural,0,0,0,0,0,0
13089023314,Metropolitan,0,0,0,0,2918.4,0
13089023314,Rural,0,0,0,0,0,0
13089021213,Town,0,0,0,0,0,0
13089023315,Metropolitan,0,0,0,0,6761.6,0
13089023315,Rural,0,0,0,0,0,0
13089021214,Town,0,0,0,0,0,0
13089023316,Metropolitan,0,0,0,0,0,0
13089023316,Rural,0,0,0,0,0,0
13089023410,Metropolitan,0,0,0,0,3032,0
13089021215,Town,0,0,0,0,0,0
13089023410,Rural,0,0,0,0,0,0
13089023411,Metropolitan,0,0,0,0,622.4,0
13089023411,Rural,0,0,0,0,0,0
13089021216,Town,0,0,0,0,0,0
13089023412,Metropolitan,0,0,0,0,2236.8,0
13089023412,Rural,0,0,0,0,0,0
13089021217,Town,0,0,0,0,0,0
13089023413,Metropolitan,0,0,0,0,2161.6,0
13089023413,Rural,0,0,0,0,0,0
13089023414,Metropolitan,0,0,0,0,1161.6,0
13089021218,Town,0,0,0,0,0,0
13089023414,Rural,0,0,0,0,0,0
13089023416,Metropolitan,0,0,0,0,3294.4,0
13089023416,Rural,0,0,0,0,0,0
13089021301,Town,0,0,0,0,0,0
13089023418,Metropolitan,0,710.4,0,0,10171.2,0
13089023418,Rural,0,0,0,0,0,0
13089021303,Town,0,0,0,0,0,0
13089023419,Metropolitan,0,1571.2,0,0,0,0
13089023419,Rural,0,0,0,0,0,0
13089023421,Metropolitan,0,0,0,0,0,0
13089021305,Town,0,0,0,0,0,0
13089023421,Rural,0,0,0,0,0,0
13089023422,Metropolitan,0,0,0,0,0,0
13089023422,Rural,0,0,0,0,0,0
13089021306,Town,0,0,0,0,0,0
13089023423,Metropolitan,0,0,0,0,0,0
13089023423,Rural,0,0,0,0,0,0
13089021307,Town,0,0,0,0,0,0
13089023424,Metropolitan,0,0,0,0,0,0
13089023424,Rural,0,0,0,0,0,0
13089023425,Metropolitan,0,1046.4,0,0,0,0
13089021308,Town,0,0,0,0,0,0
13089023425,Rural,0,0,0,0,0,0
13089023426,Metropolitan,0,0,0,0,0,0
13089023426,Rural,0,0,0,0,0,0
13089021405,Town,0,0,0,0,0,0
13089023427,Metropolitan,0,0,0,0,0,0
13089023427,Rural,0,0,0,0,0,0
13089021409,Town,0,0,0,0,0,0
13089023428,Metropolitan,0,2760,0,712,1681.6,0
13089023428,Rural,0,0,0,0,0,0
13089023501,Metropolitan,0,1345.6,0,0,691.2,0
13089021410,Town,0,0,0,0,0,0
13089023501,Rural,0,0,0,0,0,0
13089023504,Metropolitan,0,0,0,0,1200,0
13089023504,Rural,0,0,0,0,0,0
13089021411,Town,0,0,0,0,0,0
13089023505,Metropolitan,0,0,0,0,2184,0
13089023505,Rural,0,0,0,0,0,0
13089021412,Town,0,0,0,0,0,0
13089023506,Metropolitan,0,0,0,0,83.2,0
13089023506,Rural,0,0,0,0,0,0
13089023507,Metropolitan,0,1156.8,0,729.6,4286.4,0
13089021413,Town,0,0,0,0,0,0
13089023507,Rural,0,0,0,0,0,0
13089023601,Metropolitan,0,260.8,0,148.8,1513.6,0
13089023601,Rural,0,0,0,0,0,0
13089021414,Town,0,0,0,0,0,0
13089023602,Metropolitan,0,1515.2,0,0,0,0
13089023602,Rural,0,0,0,0,0,0
13089021415,Town,0,0,0,0,0,0
13089023603,Metropolitan,0,0,0,0,0,0
13089023603,Rural,0,0,0,0,0,0
13089023700,Metropolitan,0,635.2,0,0,755.2,0
13089021416,Town,0,0,0,0,0,0
13089023700,Rural,0,0,0,0,0,0
13089023801,Metropolitan,0,201.6,0,176,0,0
13089023801,Rural,0,0,0,0,0,0
13089021417,Town,0,0,0,0,0,0
13089023802,Metropolitan,0,512,0,0,443.2,0
13089023802,Rural,0,0,0,0,0,0
13089021502,Town,0,0,0,0,0,0
13089023803,Metropolitan,0,1230.4,0,0,0,0
13089023803,Rural,0,0,0,0,0,0
13089980000,Metropolitan,0,0,0,0,0,0
13089021503,Town,0,0,0,0,0,0
13089980000,Rural,0,0,0,0,0,0
13097080102,Metropolitan,0,1118.4,0,528,3236.8,0
13097080102,Rural,0,0,0,0,0,0
13089021504,Town,0,0,0,0,0,0
13097080103,Metropolitan,0,0,0,0,2233.6,0
13097080103,Rural,0,0,0,0,0,0
13089021602,Town,0,0,0,0,0,0
13097080201,Metropolitan,0,0,0,0,491.2,0
13097080201,Rural,0,0,0,0,0,0
13097080202,Metropolitan,0,0,0,0,430.4,0
13089021603,Town,0,0,0,0,0,0
13097080202,Rural,0,0,0,0,0,0
13097080301,Metropolitan,0,0,0,0,0,0
13097080301,Rural,0,0,0,0,0,0
13089021604,Town,0,0,0,0,0,0
13097080303,Metropolitan,0,0,0,236.8,3739.2,0
13097080303,Rural,0,0,0,0,0,0
13089021605,Town,0,0,0,0,0,0
13097080304,Metropolitan,0,193.6,0,425.6,1652.8,0
13097080304,Rural,0,0,0,0,0,0
13097080402,Metropolitan,0,739.2,0,0,184,0
13089021703,Town,0,0,0,0,0,0
13097080402,Rural,0,0,0,0,0,0
13097080403,Metropolitan,0,0,0,0,0,0
13097080403,Rural,0,0,0,0,0,0
13089021704,Town,0,0,0,0,0,0
13097080404,Metropolitan,0,756.8,0,227.2,990.4,0
13097080404,Rural,0,0,0,0,0,0
13089021705,Town,0,0,0,0,0,0
13097080505,Metropolitan,0,438.4,0,0,0,0
13097080505,Rural,0,0,0,0,0,0
13097080506,Metropolitan,0,0,0,430.4,582.4,0
13089021706,Town,0,0,0,0,0,0
13097080506,Rural,0,0,0,0,0,0
13097080507,Metropolitan,0,0,0,0,2843.2,0
13097080507,Rural,0,0,0,0,0,0
13089021805,Town,0,0,0,0,0,0
13097080508,Metropolitan,0,0,0,0,646.4,0
13097080508,Rural,0,0,0,0,0,0
13089021806,Town,0,0,0,0,0,0
13097080509,Metropolitan,0,0,0,0,0,0
13097080509,Rural,0,0,0,0,0,0
13097080510,Metropolitan,0,0,0,0,0,0
13089021808,Town,0,0,0,0,0,0
13097080510,Rural,0,0,0,0,0,0
13097080511,Metropolitan,0,1254.4,0,0,760,0
13097080511,Rural,0,0,0,0,0,0
13089021809,Town,0,0,0,0,0,0
13097080602,Metropolitan,0,0,0,0,196.8,0
13097080602,Rural,0,0,0,0,0,0
13089021810,Town,0,0,0,0,0,0
13097080603,Metropolitan,0,0,0,0,236.8,0
13097080603,Rural,0,0,0,0,0,0
13097080604,Metropolitan,0,1163.2,0,0,0,0
13089021812,Town,0,0,0,0,0,0
13097080604,Rural,0,0,0,0,0,0
13113140101,Metropolitan,0,5228.8,619.2,195.2,5723.2,0
13113140101,Rural,0,0,0,0,0,0
13089021813,Town,0,0,0,0,0,0
13113140102,Metropolitan,0,3468.8,0,472,5075.2,0
13113140102,Rural,0,0,0,0,0,0
13089021814,Town,0,0,0,0,0,0
13113140203,Metropolitan,0,2003.2,312,0,3241.6,0
13113140203,Rural,0,0,0,0,0,0
13113140204,Metropolitan,0,793.6,0,0,3896,0
13089021906,Town,0,0,0,0,0,0
13113140204,Rural,0,0,0,0,0,0
13113140206,Metropolitan,0,0,232,641.6,843.2,0
13113140206,Rural,0,0,0,0,0,0
13089021907,Town,0,0,0,0,0,0
13113140207,Metropolitan,0,0,0,0,185.6,0
13113140207,Rural,0,0,0,0,0,0
13089021908,Town,0,0,0,0,0,0
13113140208,Metropolitan,0,1875.2,0,491.2,3536,0
13113140208,Rural,0,0,0,0,0,0
13113140303,Metropolitan,0,964.8,0,1200,2924.8,0
13089021909,Town,0,0,0,0,0,0
13113140303,Rural,0,0,0,0,0,0
13113140304,Metropolitan,0,0,0,0,1177.6,0
